Time(s),P_Fuel_Tank(bar),P_Chamber(bar),P_Fuel_Injector(bar),P_Ox_Injector(bar),Fuel_Flow_Rate(L/s),Ox_Valve_Angle(deg),Fuel_Valve_Angle(deg),P_Ox_Tank(bar),P_N2_Tank(bar),T_Fuel_Post_Channels(C),T_Fuel_Pre_Channels(C),Ox_Mass(kg),Thrust(N)
-1.2374384765626019,46.55720901489258,1.0402624607086182,0.9804103970527648,1.1387710571289062,0.0,0.0,0.0,46.70288848876953,251.3954315185547,14.3203125,24.796875,6.1063091810811665,3.063917636871338
-1.211900390624578,46.556129455566406,1.0442415475845337,0.9796948432922364,1.1230292320251465,0.0,0.0,0.0,46.69062042236328,251.7895355224609,14.3203125,24.796875,6.124839043884588,4.996542453765869
-1.193564697265174,46.6287956237793,1.0405068397521973,0.9782288670539856,1.1407082080841064,0.0,0.0,0.0,46.65201568603516,251.80479431152344,14.3203125,24.796875,6.10203329819301,4.383759021759033
-1.1736481933594405,46.67498779296875,1.0183426141738892,0.9890142679214478,1.128997802734375,0.0,0.0,0.0,46.71842193603516,251.9578399658203,14.3203125,24.7421875,6.072100562543801,3.7238383293151855
-1.1532565917968896,46.53616714477539,1.0421123504638672,0.9632200598716736,1.180952787399292,0.0,0.0,0.0,46.708003997802734,251.6858367919922,14.3125,24.7421875,6.070675786725121,6.552069664001465
-1.1302509765628201,46.5376205444336,1.057051420211792,0.9940928816795348,1.1671481132507324,0.0,0.0,0.0,46.68006134033203,251.44029235839844,14.3125,24.7421875,6.092056756598018,6.222109317779541
-1.1103974609377474,46.554874420166016,1.0481507778167725,1.002504825592041,1.1477588415145874,0.0,0.0,0.0,46.739871978759766,251.39073181152344,14.3125,24.7421875,6.11201139522012,3.3938779830932617
-1.0899709472660106,46.54975891113281,1.0228277444839478,0.9544416069984436,1.086327314376831,0.0,0.0,0.0,46.66344833374024,251.53929138183597,14.3125,24.7421875,6.13054125802354,3.2524662017822266
-1.0709667968749272,46.523887634277344,1.0418505668640137,0.9758902788162231,1.1557344198226929,0.1637056916952133,0.0,0.0,46.6528549194336,251.87130737304688,14.3125,24.7421875,6.015086198314857,6.787755966186523
-1.04980419921867,46.53664779663086,1.0568245649337769,0.9663439989089966,1.1693122386932373,0.051691610366106,0.0,0.0,46.70116424560547,251.7447204589844,14.3125,24.7421875,6.093481532416698,3.676701068878174
-1.0273789062503056,46.56314468383789,1.0883779525756836,0.9484031796455384,1.0952978134155271,0.528892457485199,0.0,0.0,46.675384521484375,251.51097106933597,14.3125,24.7421875,6.077802776682753,4.006661415100098
-1.009039062500051,46.5229377746582,1.0183600187301636,0.9841626286506652,1.2011798620224,0.528892457485199,0.0,0.0,46.69571685791016,251.7336883544922,14.3125,24.828125,6.117712053926955,3.5824265480041504
-0.9888745117186772,46.60595703125,1.078011393547058,0.9696947932243348,1.182279109954834,0.0,0.0,0.0,46.68561172485352,251.52542114257807,14.3125,24.828125,6.043594158145387,2.63968276977539
-0.9693850097655741,46.57662582397461,1.080541968345642,0.9696598649024964,1.1126974821090698,0.0,0.0,0.0,46.75445938110352,251.48696899414065,14.3203125,24.828125,6.093481532416698,3.629563808441162
-0.9494370117190556,46.57819747924805,1.035515546798706,0.95782732963562,1.1490851640701294,4.439809799194336,0.0,0.0,46.44922256469727,250.61936950683597,14.3203125,24.828125,5.430687020678039,28.32945251464844
-0.9281462402341276,46.44081497192383,1.078063726425171,0.9703056216239928,1.0435521602630615,11.875784873962402,0.0,0.0,46.742923736572266,251.15106201171875,14.3203125,24.828125,6.006534432538545,17.67644691467285
-0.90716503906242,46.42525863647461,1.0486220121383667,0.925855040550232,1.094721794128418,1.2971704006195068,0.0,0.0,46.61651992797852,252.02142333984372,14.3203125,24.828125,6.140517799618533,13.339825630187988
-0.8866230468747744,46.53012466430664,1.044712781906128,0.9461693167686462,1.1424708366394043,2.862215042114258,0.0,0.0,46.65723419189453,251.5956268310547,14.2734375,24.828125,6.119138385177752,24.84130096435547
-0.8629235839844114,46.5426025390625,1.0644686222076416,0.8968845009803772,1.0872348546981812,2.481085538864136,0.0,0.0,46.76583862304688,251.5074462890625,14.2734375,24.828125,6.049294816852223,19.37338638305664
-0.8447065429691065,46.52043914794922,1.072077751159668,0.977286458015442,1.1184916496276855,0.0,0.0,0.0,46.68138885498047,251.5412750244141,14.2734375,24.7265625,6.05072114810302,16.16805648803711
-0.8213740234377838,46.56821441650391,1.0141366720199585,0.9532199501991272,1.0877234935760498,0.0,0.0,0.0,46.66217422485352,251.39553833007807,14.2734375,24.7265625,6.25169697643906,23.71000862121582
-0.800133544921664,46.51546478271485,0.9278358817100524,0.9013173580169678,1.032958745956421,3.31693959236145,0.0,0.0,46.44241714477539,250.9156494140625,14.3125,24.7265625,5.320934175108308,25.78404426574707
-0.7816936035160325,46.48715972900391,1.0377668142318726,0.9734644293785096,1.106693983078003,0.0500746257603168,0.0,0.0,46.75069046020508,251.48098754882807,14.3125,24.7265625,5.978026472708015,18.71346473693848
-0.7605351562497162,46.54267883300781,1.0330373048782349,0.9669373631477356,1.0946520566940308,0.0500746257603168,0.0,0.0,46.652156829833984,251.6483917236328,14.3125,24.7890625,6.117712053926955,19.420522689819336
-0.7428764648439028,46.53478240966797,1.072444200515747,0.9864837527275084,1.0968509912490845,0.4322768449783325,0.0,0.0,46.6444091796875,251.5280914306641,14.3125,24.7890625,6.129114926772744,23.332910537719727
-0.7194968261719623,46.56685256958008,1.0391803979873655,0.948612630367279,1.1151233911514282,0.0,0.0,0.0,46.719764709472656,251.732666015625,14.4375,24.7890625,6.1234142680659085,19.65620994567871
-0.6976271972653194,46.57405090332031,1.0419378280639648,0.963935613632202,1.1164672374725342,0.0,0.0,0.0,46.7202377319336,251.5276641845703,14.4375,24.7890625,6.077802776682753,19.93903350830078
-0.6770649414065701,46.57039642333984,1.0407860279083252,0.9617889523506165,1.147723913192749,0.0,0.0,0.0,46.77793502807617,251.572265625,14.4375,24.75,6.076376445431957,24.652751922607425
-0.6570290527342877,46.57424545288086,1.032600998878479,0.956710398197174,1.112662672996521,0.0,0.0,0.0,46.70538711547852,251.67079162597656,14.4375,24.75,6.127690150954065,20.78750228881836
-0.6388747558594332,46.55522537231445,1.0264577865600586,0.9737611413002014,1.12432062625885,0.0,0.0,0.0,46.65030670166016,251.7676696777344,14.4375,24.75,6.100608522374331,20.50467872619629
-0.6150734863276739,46.55762481689453,1.05242657661438,0.960200846195221,1.1174445152282717,0.0,0.0,0.0,46.68556213378906,251.59983825683597,14.4765625,24.75,6.090630425347222,22.48444175720215
-0.5965136718750728,46.5485725402832,1.0681160688400269,0.9568674564361572,1.1227149963378906,0.0,0.0,0.0,46.672611236572266,251.57791137695312,14.4765625,24.75,6.117712053926955,20.74036407470703
-0.5752419433592877,46.5617790222168,1.0468943119049072,0.9536388516426086,1.0980552434921265,0.0,0.0,0.0,46.674076080322266,251.4498443603516,14.5234375,24.7421875,6.069251010906441,23.238636016845703
-0.5551748046873399,46.54318237304688,1.0064576864242554,0.960724413394928,1.0811790227890017,0.2183054387569427,0.0,0.0,46.71749877929688,251.49310302734372,14.5234375,24.7421875,6.159047662421951,23.050086975097656
-0.5333139648437282,46.556270599365234,1.055428385734558,0.9603404402732848,1.1078633069992063,0.2067291438579559,0.0,0.0,46.7422103881836,251.77337646484372,14.5234375,24.7421875,6.030764954048802,22.908676147460938
-0.5119843749998836,46.533050537109375,1.0553061962127686,0.9837437272071838,1.1181775331497192,0.0,0.0,0.0,46.627742767333984,251.62950134277344,14.5234375,24.7421875,6.127690150954065,21.683109283447266
-0.49087475585929496,46.52402877807617,1.041501522064209,0.964284598827362,1.1446523666381836,0.0,0.0,0.0,46.68983459472656,251.58628845214844,14.5390625,24.765625,6.117712053926955,22.814401626586918
-0.4729582519530595,46.51818084716797,1.0499658584594729,0.9827489852905272,1.1348267793655396,0.0,0.0,0.0,46.70309829711914,251.5087890625,14.5390625,24.765625,6.140517799618533,21.25887489318848
-0.4517050781250873,46.5203971862793,1.0576273202896118,0.9992063641548156,1.169957995414734,0.0,0.0,0.0,46.65763854980469,251.50445556640625,14.5390625,24.796875,6.113436171038799,22.955812454223636
