Time(s),P_Fuel_Tank(bar),P_Chamber(bar),P_Fuel_Injector(bar),P_Ox_Injector(bar),Fuel_Flow_Rate(L/s),Ox_Valve_Angle(deg),Fuel_Valve_Angle(deg),P_Angle(deg),I_Angle(deg),P_Ox_Tank(bar),P_N2_Tank(bar),Ox_Mass(kg),Thrust(N)
3.6074965820307625,36.262199,13.400052,14.316855,22.233385,0.42968,119.01021101479799,107.09184259895116,0.0,0.0,37.85281,202.285187,4.137883384301732,-2454.810791
3.6134965820310754,36.329029,13.372669,14.29532,22.249285,0.42968,119.00871739645356,107.09059810208029,0.0,0.0,37.864052,202.230789,4.126480530071356,-2488.749512
3.619395507812442,36.344006,13.344344,14.409666,22.243839,0.422982,119.00724893916035,107.08937456963426,0.0,0.0,37.842182,202.050644,4.220554638124362,-2445.006104
3.624499511718568,36.366016,13.34616,14.411655,22.210436,0.422982,119.00597836684962,107.08831591681921,0.0,0.0,37.850262,202.139725,4.182068603465852,-2452.548096
3.6304965820309008,36.401054,13.404205,14.299613,22.232687,0.426081,119.00448547781103,107.08707202761285,0.0,0.0,37.756107,202.164902,4.240509276248727,-2432.184814
3.6364956054685535,36.400333,13.371692,14.31984,22.303089,0.426081,119.00299210256856,107.08582773329681,0.0,0.0,37.759251,202.204544,4.261890214067279,-2432.043457
3.6420134277341276,36.379761,13.330104,14.428096,22.267172,0.426581,119.00161851580903,107.08468324787287,0.0,0.0,37.794941,202.024765,4.236233333333332,-2508.971436
3.647496582030726,36.328781,13.36958,14.452319,22.191536,0.426581,119.0002535591685,107.08354595314539,0.0,0.0,37.742199,202.250046,4.401575840978594,-2421.013428
3.6534814453125364,36.320633,13.325392,14.280834,22.21513,0.425418,118.99876370890422,107.08230459587438,0.0,0.0,37.739861,202.162827,4.234807033639142,-2419.552002
3.6584963378900284,36.2859,13.402948,14.413226,22.248428,0.425418,118.99751531964588,107.0812644261875,0.0,0.0,37.776196,202.008652,4.129330071355758,-2491.954834
3.6639975585931097,36.347923,13.3826,14.437973,22.228132,0.427154,118.9961458656194,107.08012338419567,0.0,0.0,37.6889,202.123352,4.140732925586136,-2444.063477
3.669483398437478,36.424198,13.326509,14.409719,22.250296,0.427154,118.99478024044853,107.0789855324424,0.0,0.0,37.70068,202.236542,4.085144954128442,-2426.339844
3.6744963378905595,36.352089,13.35965,14.284726,22.249407,0.427541,118.99353233739409,107.0779457678652,0.0,0.0,37.712322,202.166718,4.066615086646279,-2478.379395
3.6802583007811336,36.329258,13.361186,14.356297,22.310331,0.427541,118.99209797514854,107.07675064373396,0.0,0.0,37.66885,201.925858,4.23053119266055,-2451.841064
3.6858544921869907,36.208328,13.36054,14.398375,22.282949,0.431241,118.990704879458,107.07558990328499,0.0,0.0,37.686859,202.144852,4.127905300713558,-2451.228271
3.6910703124995052,36.322758,13.357067,14.455286,22.200802,0.431241,119.02514601199717,107.10429072833672,0.0,0.0,37.612949,202.033081,4.172092048929664,-2466.076416
3.696495361327834,36.233009,13.38719,14.349875,22.193857,0.429265,119.07302184601419,107.14418703888762,0.0,0.0,37.612495,202.050003,4.247636289500509,-2424.595703
3.7023142089838075,36.242565,13.389214,14.317152,22.209213,0.429265,119.12437293858254,107.18697938242167,0.0,0.0,37.668274,201.917068,4.14928623853211,-2454.386475
3.7078122558586983,36.334549,13.37068,14.343801,22.165689,0.428891,119.17289297737751,107.2274125273569,0.0,0.0,37.622669,202.107712,4.1008236493374115,-2464.33252
3.7134953613276593,36.399559,13.321832,14.361445,22.153193,0.428891,119.22304615069321,107.26920661029664,0.0,0.0,37.607311,202.048233,4.025279408766564,-2448.070068
3.71948120117122,36.125484,13.356037,14.31073,22.125862,0.429845,119.27587094248607,107.31322702981362,0.0,0.0,37.577206,201.859451,4.002473700305809,-2456.554688
3.7245363769525284,36.192696,13.330854,14.304691,22.096439,0.429845,119.32048266199267,107.35040325978828,0.0,0.0,37.580734,202.07901,4.011025484199797,-2454.952148
3.7296623535148683,36.251892,13.344798,14.285616,22.115183,0.428739,119.36571919549796,107.38810016525277,0.0,0.0,37.535408,202.092834,4.065188685015291,-2453.255127
3.7349511718748545,36.19598,13.300208,14.253242,22.146614,0.428739,119.41239280120026,107.4269946243439,0.0,0.0,37.534172,201.929382,3.98536860346585,-2451.51123
3.7401491699210965,36.17123,13.261464,14.288479,22.121029,0.429047,119.45826492135939,107.46522118246186,0.0,0.0,37.527889,201.84436,4.116502446483181,-2429.828125
3.745536132812049,36.132607,13.296456,14.217972,22.121639,0.429047,119.50580464853573,107.50483740550787,0.0,0.0,37.49506,201.978043,4.039533435270133,-2437.511475
3.7507641601559953,36.18277,13.249946,14.314587,22.126404,0.426473,119.55194177601156,107.54328480185083,0.0,0.0,37.48019,201.89061,4.062339143730887,-2453.962158
3.7564960937497744,36.207836,13.249893,14.272091,22.129824,0.426473,119.60252585553324,107.58543797133528,0.0,0.0,37.48494,201.928055,4.053785830784913,-2434.306152
3.7624951171874272,36.150658,13.300016,14.31073,22.131569,0.432101,119.65546699200172,107.62955534421933,0.0,0.0,37.502182,201.919724,3.9996226299694193,-2459.94873
3.7675190429681606,36.227993,13.25745,14.299369,22.079893,0.432101,119.6998029315365,107.66650175880537,0.0,0.0,37.42363,201.947784,4.126480530071356,-2428.885254
3.7726630859369834,36.181767,13.279021,14.333016,22.087276,0.427935,119.74519890033801,107.70433152629141,0.0,0.0,37.428551,201.824722,4.018152497451581,-2461.50415
3.7784999999994398,36.137451,13.253419,14.279805,22.092319,0.427935,119.79670942820258,107.747256731847,0.0,0.0,37.434517,201.863556,4.0138765545361865,-2461.928467
3.7843261718744543,36.117214,13.298166,14.328828,22.165131,0.430642,119.84812515670184,107.79010293836275,0.0,0.0,37.426926,201.859772,4.053785830784913,-2426.622803
3.7894960937492215,36.275288,13.309056,14.267885,22.152477,0.430642,119.89374950579253,107.8281230217175,0.0,0.0,37.420189,201.933487,4.085144954128442,-2448.588623
3.7948100585936118,36.174809,13.320697,14.373575,22.096439,0.426407,119.9406450281909,107.86720241037916,0.0,0.0,37.42799,201.802689,4.127905300713558,-2453.538086
3.8004970703123035,36.109516,13.333996,14.299369,22.138691,0.426407,119.99083267400307,107.90902522024247,0.0,0.0,37.394115,201.618393,4.130756371049948,-2418.515137
3.8069421386717295,36.220379,13.344135,14.298845,22.060942,0.426678,120.04771013866332,107.95642284871252,0.0,0.0,37.345165,201.897598,3.9397570846075416,-2475.928223
3.8127219238276666,36.218407,13.317259,14.297519,22.044622,0.426678,120.09871650626688,107.99892792301078,0.0,0.0,37.330364,201.797195,3.954011111111111,-2446.797363
3.817888916015363,36.235977,13.308533,14.299438,22.077223,0.428608,120.10896215193684,108.00746612185861,0.0,0.0,37.368149,201.728546,4.006749541284405,-2420.777588
3.8229079589837056,36.226173,13.289248,14.314482,22.113926,0.428608,120.10960169610378,108.00799932851561,0.0,0.0,37.316959,201.772385,3.9440330275229365,-2464.002441
3.8293149414057552,36.221832,13.305252,14.340189,22.084728,0.423125,120.11041809641378,108.00867998530614,0.0,0.0,37.335495,201.852249,4.089420795107034,-2470.648926
3.8343579101556315,36.12278,13.280697,14.348706,22.07546,0.423125,120.11106068928821,108.00921573375965,0.0,0.0,37.298359,201.715683,4.139308154943936,-2432.090576
3.8395998535152103,36.168865,13.263646,14.338933,22.036648,0.429745,120.11172863620953,108.00977262062278,0.0,0.0,37.328007,201.622757,4.025279408766564,-2444.67627
3.8454968261712565,36.202351,13.265077,14.203434,22.058218,0.429745,120.11248004927542,108.0103990956492,0.0,0.0,37.284954,201.735748,4.053785830784913,-2436.23877
3.8505119628898683,36.136948,13.290889,14.274202,22.025112,0.428417,120.1131190956942,108.01093188731903,0.0,0.0,37.285496,201.736115,4.0381071355759435,-2428.838135
3.856376953124709,36.141331,13.263087,14.215494,22.086544,0.428417,120.11386643344701,108.0115549646379,0.0,0.0,37.239578,201.600677,3.968265035677881,-2420.306396
3.8614958496091276,36.152664,13.262721,14.277414,22.152966,0.425984,120.11451870130131,108.01209877940477,0.0,0.0,37.269108,201.54071,4.021003567787971,-2468.339111
3.867480957031148,36.290569,13.276141,14.185668,22.095844,0.425984,120.11528134481004,108.01273461757951,0.0,0.0,37.181324,201.735855,4.136457084607543,-2394.192383
3.8725397949210674,36.213486,13.264431,14.315966,22.093384,0.424472,120.11592595978637,108.01327205191843,0.0,0.0,37.239002,201.575287,4.125054230377166,-2463.059814
3.8783488769531687,36.114521,13.264222,14.301341,22.095165,0.424472,120.11666617351865,108.01388918973325,0.0,0.0,37.194759,201.58313,3.98536860346585,-2465.84082
3.8835688476556243,36.128071,13.275461,14.279892,22.098778,0.42978,120.11733132060657,108.01444374229348,0.0,0.0,37.169926,201.611237,4.028130581039756,-2431.336426
3.889494873046715,36.181461,13.263577,14.278984,21.995636,0.42978,120.1180864356744,108.01507330378708,0.0,0.0,37.155178,201.717072,3.989644444444443,-2454.999268
3.8945158691403776,36.286533,13.242285,14.253173,22.008724,0.424203,120.11872622871542,108.01560671793767,0.0,0.0,37.140312,201.64212,4.021003567787971,-2449.719971
3.9003627929687354,36.002796,13.278603,14.304186,22.076649,0.424203,120.11947126438301,108.01622787594081,0.0,0.0,37.197239,201.406448,3.8898697247706435,-2425.821289
3.9054956054687864,36.141987,13.281988,14.257448,22.059998,0.425366,120.12012530546511,108.01677316909952,0.0,0.0,37.168934,201.565262,3.981092762487257,-2423.322998
3.911301757811998,36.112625,13.236648,14.243155,22.118532,0.425366,120.12086514588627,108.01738999567394,0.0,0.0,37.154655,201.485886,3.952586340468908,-2422.42749
3.9165126953121217,36.206635,13.251325,14.236732,22.076561,0.425433,120.12152914193157,108.01794358857632,0.0,0.0,37.165215,201.450027,4.016727726809378,-2414.084229
3.9223857421875437,35.989979,13.243733,14.225861,22.022354,0.425433,120.12227750628998,108.01856752180625,0.0,0.0,37.136559,201.399246,3.9924956167176346,-2435.20166
3.927598632812078,36.023434,13.208445,14.179019,22.076717,0.423941,120.12294175120935,108.01912132220221,0.0,0.0,37.094063,201.607712,3.8927208970438323,-2410.218994
3.9339926757811554,36.189804,13.227607,14.162352,22.043104,0.423941,120.12375650272858,108.01980060434771,0.0,0.0,37.056244,201.440582,3.926929459734964,-2429.828125
3.9397416992187573,36.131046,13.187886,14.241515,22.008183,0.428184,120.1244890635829,108.02041136173456,0.0,0.0,37.067814,201.381378,3.932630173292559,-2410.878906
3.944932617187078,36.057182,13.198043,14.212126,22.034903,0.428184,120.13053673334204,108.02545104072749,0.0,0.0,37.073784,201.522797,3.98536860346585,-2432.373535
3.9504956054679496,36.168427,13.222755,14.239386,21.994972,0.427734,120.13715205775024,108.03096375431394,0.0,0.0,37.073555,201.612473,3.9440330275229365,-2436.144287
3.956516601561816,36.07687,13.171883,14.194586,22.077293,0.427734,120.14431203012603,108.03693033653414,0.0,0.0,37.092789,201.412003,3.9226536187563714,-2428.508057
3.9624956054685754,36.065525,13.207416,14.190939,22.090313,0.426764,120.15142206676066,108.0428553060651,0.0,0.0,37.082176,201.327286,3.9711146788990828,-2438.077148
3.9676606445309517,35.975048,13.237642,14.254395,22.104956,0.426764,120.15756416292407,108.0479736668408,0.0,0.0,37.082371,201.520233,3.855661162079511,-2447.598633
3.973526611327543,35.998074,13.244466,14.338042,22.081919,0.429097,120.16453977951126,108.05378662081877,0.0,0.0,37.129475,201.353958,3.952586340468908,-2438.54834
3.9785375976562136,36.033741,13.218672,14.295424,22.05368,0.429097,120.17049868118238,108.05875232108922,0.0,0.0,37.158165,201.390289,3.9055485219164123,-2420.63623
3.98449560546851,35.99155,13.266718,14.215249,22.024239,0.426983,120.17758374994642,108.06465648427556,0.0,0.0,37.291691,201.385544,3.8898697247706435,-2427.376953
3.9896555175773756,36.054848,13.290662,14.199909,22.001062,0.426983,120.18371974930423,108.06976976443222,0.0,0.0,37.379562,201.429443,3.8912944954128434,-2424.171631
3.9963344726556898,35.973518,13.230121,14.293557,21.951813,0.424722,120.19166214506632,108.07638835942849,0.0,0.0,37.45459,201.286957,3.8713398572884814,-2423.98291
4.001496337889876,36.055817,13.226683,14.240275,21.95492,0.424722,120.19780046701675,108.08150357505907,0.0,0.0,37.481762,201.282211,3.9639891946992853,-2412.24585
4.0083645019531104,36.07626,13.243419,14.223172,21.975286,0.427963,120.20596786393816,108.08830966909113,0.0,0.0,37.548115,201.483261,3.899847808358818,-2428.55542
4.013621337890072,36.042042,13.209998,14.16682,22.004448,0.427963,120.21221912195436,108.09351899714098,0.0,0.0,37.577888,201.243378,3.9198024464831795,-2432.373535
4.019811279296846,36.064663,13.242476,14.223138,21.940748,0.427957,120.21957999859113,108.09965299785506,0.0,0.0,37.646248,201.139084,3.8485341488277265,-2412.717285
4.026117431640159,36.098606,13.234221,14.194324,21.978655,0.427957,120.22707906948833,108.10590215926726,0.0,0.0,37.613873,201.328674,3.802922629969418,-2437.982666
4.031665283202528,36.07748,13.184379,14.278897,21.955582,0.429495,120.23367639380376,108.11139987293086,0.0,0.0,37.647591,201.258789,3.875615800203873,-2416.393799
4.037323242187085,36.042957,13.221115,14.188635,22.010818,0.429495,120.24040465427774,108.11700669893658,0.0,0.0,37.714275,201.222458,3.9582869520897037,-2411.44458
4.042502197265094,36.004997,13.258079,14.229717,21.996315,0.42911,120.24656329891351,108.12213884996395,0.0,0.0,37.626369,201.14975,3.966838735983691,-2434.588867
4.048495361327696,36.037022,13.257154,14.177186,22.000313,0.42911,120.25369017434458,108.12807785168081,0.0,0.0,37.637558,201.346481,3.9055485219164123,-2415.309814
4.053659179687202,35.986771,13.231813,14.273557,22.031988,0.4287,120.25983081888762,108.13319500278531,0.0,0.0,37.664608,201.224762,3.911250764525994,-2399.283203
4.059916259765487,36.065033,13.215181,14.264935,21.993052,0.4287,120.26727153464543,108.13939553541533,0.0,0.0,37.710609,201.127502,3.9126755351681943,-2428.979492
4.065759277343204,36.131046,13.200469,14.19668,22.035025,0.42275,120.28266182437704,108.15222075549133,0.0,0.0,37.708447,201.214722,3.955435881753314,-2394.286621
4.071496337890494,36.023376,13.163436,14.2149,22.036455,0.42275,120.32789222396906,108.1899128706169,0.0,0.0,37.734085,201.193329,3.8656392456676856,-2462.965576
4.0766552734367,36.162472,13.213855,14.243469,22.065514,0.424447,120.36856474508821,108.22380674204625,0.0,0.0,37.754539,201.118073,3.9283542303771672,-2434.44751
4.082494140624476,36.087231,13.175983,14.173626,22.06122,0.424447,120.41459777784034,108.26216772018758,0.0,0.0,37.811047,201.021835,3.975392048929663,-2383.35083
4.087641113281279,36.115547,13.234972,14.095126,22.181221,0.426237,120.45517598475124,108.29598299620261,0.0,0.0,37.721413,201.267914,3.7387812436289507,-2432.420654
4.094022216796475,35.971218,13.21012,14.151131,22.108114,0.426237,120.50548395335144,108.33790643179718,0.0,0.0,37.722198,201.140793,3.7772657492354744,-2467.679199
4.100548095702834,36.036652,13.155164,14.228582,21.976524,0.426946,120.55693331634963,108.38078103230386,0.0,0.0,37.775986,201.096725,3.902697349643221,-2380.145508
4.106480224609186,36.001377,13.155984,14.164044,21.959997,0.426946,120.60370161497029,108.41975473387929,0.0,0.0,37.790665,201.178238,3.898421508664628,-2433.174805
4.111494140624927,36.072605,13.211481,14.200397,21.906717,0.425467,120.6432308169117,108.4526958364085,0.0,0.0,37.769493,201.141373,3.8884449541284405,-2418.468018
4.116642089843481,36.060322,13.195984,14.189926,21.920591,0.425467,120.68381672294161,108.48651752837573,0.0,0.0,37.813091,201.05043,3.882742711518859,-2406.824951
4.1224951171871,35.910843,13.210835,14.204167,21.895809,0.425028,120.72996139291986,108.5249715378238,0.0,0.0,37.769165,201.019913,3.7473330275229353,-2390.704102
4.128496093750073,36.000614,13.185268,14.183434,21.879631,0.425028,120.77727247943298,108.5643975640286,0.0,0.0,37.792217,201.1745,3.7473330275229353,-2428.366699
4.134495117186816,36.211861,13.163226,14.146087,21.870729,0.426641,120.82456816770801,108.603810758329,0.0,0.0,37.801849,201.055542,3.7045726809378188,-2388.111572
4.140187011718808,36.042423,13.16122,14.150048,21.863104,0.426641,120.86944248304432,108.64120613566581,0.0,0.0,37.785637,200.991272,3.811474413863406,-2420.211914
4.145858886718088,35.984383,13.145006,14.066662,21.864325,0.426877,120.91415896644028,108.67846998598273,0.0,0.0,37.833492,201.115555,3.774414678899082,-2405.882324
4.151493896483771,36.00647,13.144413,14.090816,21.884972,0.426877,120.95858480809241,108.7154916341045,0.0,0.0,37.798378,201.028717,3.787243934760448,-2429.450928
4.157479980468452,36.055054,13.113872,14.184726,21.828112,0.427279,121.00577848304013,108.7548198170384,0.0,0.0,37.802952,201.005997,3.8684887869520885,-2413.424316
4.162948974609208,35.852913,13.126525,14.145074,21.871777,0.427279,121.04889547445511,108.79075075328792,0.0,0.0,37.844765,200.938293,3.8428319062181453,-2416.252441
4.1684948730462565,35.92017,13.141376,14.081305,21.907118,0.424817,121.09261877149466,108.8271869457724,0.0,0.0,37.822426,201.118118,3.681766972477064,-2407.720703
4.174479980468277,35.909721,13.135495,14.163172,21.926281,0.424817,121.13980474732334,108.86650871275411,0.0,0.0,37.84927,201.043549,3.6903186544342494,-2456.130615
4.179656005859215,35.930794,13.128549,14.162107,21.915617,0.427639,121.18061200302571,108.90051486334679,0.0,0.0,37.784573,200.918991,3.718826605504586,-2395.983398
4.185001953124811,36.060944,13.156228,14.201934,21.918671,0.427639,121.22275890544141,108.93563738962044,0.0,0.0,37.814522,200.978195,3.678915800203872,-2420.63623
4.190543945312129,36.027054,13.141114,14.147448,21.902737,0.426686,121.26645140600478,108.97204791829614,0.0,0.0,37.841347,201.133118,3.683191743119267,-2424.690186
4.195951904296635,35.997864,13.147607,14.138094,21.866035,0.426686,121.23622640122159,108.94686026598218,0.0,0.0,37.817329,200.941223,3.750184199796127,-2411.491699
4.201494873046613,36.019287,13.161325,14.114568,21.863087,0.422995,121.20065538987454,108.91721758828936,0.0,0.0,37.85091,200.912369,3.7858175331294595,-2425.821289
4.206865722655493,35.986446,13.175722,14.209874,21.876629,0.422995,121.16618892235236,108.88849536900798,0.0,0.0,37.831047,201.007324,3.8713398572884814,-2435.20166
4.212506835937347,36.013737,13.166298,14.173592,21.852911,0.426576,121.12998808601581,108.85832783417843,0.0,0.0,37.803699,200.965027,3.778690519877675,-2402.582764
4.218494873046438,35.891594,13.17019,14.13408,21.837082,0.426576,121.09156092801243,108.82630502076353,0.0,0.0,37.798431,200.870285,3.6860428134556567,-2405.505127
4.22454785156242,35.816135,13.134064,14.181811,21.857624,0.429693,121.05271702014038,108.79393491382034,0.0,0.0,37.88562,200.948425,3.753035270132517,-2424.030029
4.229830810546446,35.844681,13.125006,14.17052,21.883261,0.429693,121.01881457499684,108.76568271585545,0.0,0.0,37.879723,201.074539,3.6646618756371048,-2423.040283
4.2354946289060535,35.914696,13.16347,14.156017,21.877327,0.428621,120.98246803287915,108.73539375885247,0.0,0.0,37.801781,200.90213,3.768714067278286,-2411.538818
4.241479736328074,35.81979,13.188637,14.095597,21.904867,0.428621,120.94405967562172,108.70338661281478,0.0,0.0,37.784069,200.816132,3.802922629969418,-2427.046875
4.247285644531075,35.938824,13.157938,14.172404,21.848532,0.423048,120.9068012973252,108.67233778801682,0.0,0.0,37.760979,201.000183,3.8428319062181453,-2429.922363
4.252495605468539,35.843208,13.222773,14.196297,21.89319,0.423048,120.87336730410172,108.64447596886757,0.0,0.0,37.852551,200.908905,3.931205402650356,-2416.34668
4.2584797363278994,35.878384,13.18738,14.206157,21.939945,0.42677,120.8349652137596,108.61247404528895,0.0,0.0,37.900753,200.847549,3.8656392456676856,-2444.251953
4.264352539062202,36.010735,13.215827,14.227728,21.880486,0.42677,120.79727755176378,108.58106748204456,0.0,0.0,37.824554,200.902344,3.7444819571865455,-2406.636475
4.269662597655952,35.993046,13.226298,14.200433,21.826071,0.423586,120.76320119972017,108.55267036084041,0.0,0.0,37.802341,200.966202,3.7088485219164116,-2395.653564
4.275498535155748,35.887928,13.229282,14.206279,21.930189,0.423586,120.72575011377762,108.52146094542599,0.0,0.0,37.951904,200.721771,3.6361554536187555,-2437.275635
4.28149462890633,35.991169,13.229091,14.223103,21.905722,0.427278,120.68727125372286,108.48939504672374,0.0,0.0,37.797558,200.758362,3.6418560652395513,-2423.275879
4.286515624999993,35.979713,13.21567,14.241968,21.858112,0.427278,120.65504990861348,108.46254377340493,0.0,0.0,37.795113,200.807541,3.748759429153924,-2405.458008
4.2917006835932625,36.021446,13.194239,14.204638,21.932056,0.42918,120.62177572173061,108.43481512696201,0.0,0.0,37.829025,200.801682,3.6447072375127427,-2443.356445
4.297494628905952,35.929932,13.13731,14.176785,21.879963,0.42918,120.58459411314675,108.40383027728767,0.0,0.0,37.744293,200.694565,3.859937003058104,-2442.177979
4.303479492186852,35.875004,13.209457,14.224429,21.831392,0.424492,120.54618732261814,108.37182443686476,0.0,0.0,37.811169,200.765778,3.9597117227319067,-2421.720459
4.308536621093481,35.906254,13.231691,14.273295,21.816856,0.424492,120.51373410164199,108.34477993256027,0.0,0.0,37.832531,200.871613,3.7644381243628944,-2422.993164
4.314040527343423,35.862209,13.14012,14.194045,21.809752,0.428457,120.47841376690768,108.31534615323034,0.0,0.0,37.810856,200.768448,3.735930173292558,-2406.872314
4.319061523437085,35.961498,13.199474,14.156034,21.814604,0.428457,120.47031527516317,108.30859733420174,0.0,0.0,37.762131,200.683472,3.703146381243629,-2403.006836
4.325518554686823,35.918438,13.154675,14.207692,21.850695,0.427162,120.49068827663078,108.32557483542475,0.0,0.0,37.888817,200.679413,3.534954332313964,-2434.259033
4.331510498046555,35.780628,13.165461,14.122945,21.929073,0.427162,120.50959384888651,108.34132947897118,0.0,0.0,37.786911,200.745728,3.630453211009174,-2418.232178
4.336685546874833,35.803013,13.149317,14.200048,21.938793,0.423764,120.52592198379685,108.35493625806313,0.0,0.0,37.824852,200.620743,3.5805658511722727,-2446.891602
4.342494384764905,35.814922,13.173558,14.225983,21.938828,0.423764,120.5442498280164,108.37020946157942,0.0,0.0,37.8722,200.634552,3.678915800203872,-2407.10791
4.347544433593612,35.799019,13.170469,14.163242,21.938915,0.424106,120.56018356725406,108.3834875776108,0.0,0.0,37.864296,200.771378,3.6846180428134567,-2413.094238
4.353494384765327,35.846085,13.180748,14.135807,21.879265,0.424106,120.57895664721349,108.39913181091032,0.0,0.0,37.83445,200.637054,3.6760647298674822,-2406.023682
4.358800292968226,35.718685,13.105791,14.059681,21.894186,0.430126,120.59569766509368,108.41308265914383,0.0,0.0,37.818691,200.570114,3.6917434250764525,-2407.060791
4.364479248046337,35.904388,13.150591,14.124307,21.851324,0.430126,120.61361570755957,108.42801436119873,0.0,0.0,37.812199,200.61647,3.6133496432212016,-2392.448242
4.369537353515625,35.819481,13.168863,14.074759,21.870502,0.426807,120.62957486683081,108.44131366059143,0.0,0.0,37.774155,200.721497,3.610498572884812,-2420.400635
4.375495361327921,35.893425,13.120224,14.152073,21.853243,0.426807,120.64837336682383,108.45697907725229,0.0,0.0,37.784416,200.547073,3.5663118246687064,-2426.057129
4.380667236328009,35.745541,13.140992,14.135266,21.807728,0.42823,120.66469148778155,108.47057751138371,0.0,0.0,37.746983,200.524078,3.620476656472986,-2425.161377
4.386494384765683,35.910049,13.156001,14.211777,21.795914,0.42823,120.68307710480472,108.48589885890303,0.0,0.0,37.763874,200.591873,3.532103261977574,-2443.262207
4.3915173339837565,35.903568,13.18902,14.21682,21.790695,0.425213,120.69892534029302,108.49910572180994,0.0,0.0,37.765026,200.483688,3.534954332313964,-2407.249268
4.397479248046693,35.956734,13.161935,14.097168,21.845686,0.425213,120.71773616515081,108.51478140919143,0.0,0.0,37.803509,200.444702,3.6518341488277257,-2427.848145
4.402816162109048,35.76561,13.153087,14.155772,21.863609,0.422732,120.73457501164513,108.52881378127003,0.0,0.0,37.801102,200.457657,3.627602140672784,-2435.295898
4.408494140624498,35.863289,13.187973,14.147517,21.800014,0.422732,120.75248997289484,108.54374291564478,0.0,0.0,37.728271,200.580841,3.7288031600407736,-2408.14502
4.4141872558593604,35.881481,13.162877,14.093276,21.807432,0.426396,120.77045269299552,108.55871184906202,0.0,0.0,37.752861,200.462036,3.5249762487257894,-2413.942871
4.41949414062492,35.840992,13.171115,14.135912,21.816908,0.426396,120.7871967920919,108.57266526497568,0.0,0.0,37.728657,200.393066,3.65611009174312,-2408.757812
4.424658203124636,35.853134,13.161691,14.140799,21.768164,0.423564,120.80349026332009,108.58624315766582,0.0,0.0,37.677853,200.474304,3.529252191641181,-2411.868652
4.430424072264941,35.886826,13.142458,14.200084,21.76689,0.423564,120.82168253402715,108.60140338325505,0.0,0.0,37.757854,200.569839,3.5035968399592248,-2401.498535
4.435498046874272,35.954582,13.167084,14.07633,21.752335,0.423663,120.83769176306153,108.61474440745036,0.0,0.0,37.742252,200.447952,3.499319367991846,-2411.255859
4.440641113280435,35.818249,13.127589,14.055004,21.753557,0.423663,120.85391898814154,108.62826709501705,0.0,0.0,37.713684,200.311234,3.5862664627930685,-2401.592773
4.4462841796867,35.90852,13.141184,14.122579,21.7675,0.425104,120.8815595833629,108.65130100845508,0.0,0.0,37.615673,200.383774,3.603371559633027,-2415.451172
4.452350097655653,35.893513,13.099422,14.112143,21.793783,0.425104,120.91545936802527,108.67955095519838,0.0,0.0,37.694679,200.459427,3.677491029561672,-2405.128174
4.457493164061816,35.691025,13.081306,14.116784,21.80031,0.425406,120.94420173555717,108.70350303513456,0.0,0.0,37.63171,200.329468,3.6675129459734976,-2395.88916
4.464347167968299,35.710125,13.119946,14.04661,21.716959,0.425406,120.98250579072143,108.73542322369093,0.0,0.0,37.627068,200.34462,3.6161992864424066,-2383.586426
4.469500976561903,35.749577,13.107677,14.033748,21.69359,0.42145,121.01130819168024,108.75942533170635,0.0,0.0,37.700821,200.441391,3.6090738022426088,-2419.504883
4.474513916014985,35.728371,13.1071,14.094184,21.70764,0.42145,121.03932333610882,108.7827713896827,0.0,0.0,37.676144,200.326111,3.6147745158002036,-2418.844971
4.480479003906112,35.727531,13.071498,14.096837,21.648424,0.421979,121.07265962519584,108.81055175468225,0.0,0.0,37.700523,200.285782,3.654685321100917,-2401.0271
4.486456054687551,35.666775,13.098217,14.121496,21.640816,0.421979,121.10606276969008,108.83838783277005,0.0,0.0,37.735638,200.349258,3.6404312945973483,-2406.212402
4.491642089843481,35.851757,13.072842,13.981286,21.723434,0.425806,121.13504527092965,108.86254002502318,0.0,0.0,37.777416,200.313309,3.5777147808358825,-2376.893066
4.497480957031257,35.727509,13.059439,14.103852,21.767832,0.425806,121.16767616725039,108.8897325600917,0.0,0.0,37.724625,200.264236,3.549208358817533,-2413.047119
4.502493896484339,35.568825,13.072213,14.071513,21.767431,0.421371,121.19569131167897,108.91307861806804,0.0,0.0,37.648045,200.296555,3.6375802242609585,-2404.279541
4.508366943358851,35.725777,13.136001,14.099716,21.722736,0.421371,121.228513223449,108.94043033338869,0.0,0.0,37.645409,200.429916,3.6133496432212016,-2391.741211
4.514518798827339,35.773289,13.092598,14.067971,21.752579,0.426336,121.2628932755267,108.96908050476588,0.0,0.0,37.660576,200.301422,3.620476656472986,-2395.229248
4.520493896484368,35.635822,13.068828,14.040275,21.810066,0.426336,121.29628550485242,108.99690748683928,0.0,0.0,37.680698,200.172318,3.601946788990824,-2380.946777
4.5256489257808425,35.717529,13.101917,14.10209,21.864325,0.4251,121.32509472779157,109.0209152798637,0.0,0.0,37.660664,200.217178,3.5420813455657485,-2400.508789
4.531153808593444,35.796043,13.094884,14.104027,21.797188,0.4251,121.35585913029367,109.04655239646871,0.0,0.0,37.636894,200.266953,3.5192756371049936,-2438.925537
4.53637573242122,35.768707,13.101131,14.110135,21.712929,0.427984,121.38504219775497,109.07087172798656,0.0,0.0,37.634312,200.106232,3.510722324159022,-2369.963867
